RegionID,SizeRank,RegionName,RegionType,StateName,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394475,34,"Cleveland, OH",msa,OH,141601,143142,142845,142864,141627,145210,146170,148876,148199,150865,152016,153617,152532,151238,150654,151234,151446,154009,156243,159265,161097,161237,159508,159035,161488,166634,169982,170654,172397,171694,172312,170588,170408,171582,173778,177959,182301,181951,181991,181554,183282,183727,183869,186885,189060,192782,196988,200035
395059,35,"San Jose, CA",msa,CA,1131318,1109765,1122485,1096234,1078506,1052364,1051278,1064227,1068871,1077369,1082099,1086458,1067507,1051412,1041871,1055177,1061881,1055223,1072089,1081660,1107386,1101953,1103607,1111107,1132494,1153389,1176396,1176914,1181247,1185980,1195917,1213955,1231491,1251504,1275637,1284168,1301949,1304241,1318486,1334857,1353557,1354696,1372375,1410901,1467142,1484706,1470426,1431549
394902,36,"Nashville, TN",msa,TN,261357,257418,258442,258798,262755,263398,263945,265886,268300,272660,276805,279646,281507,281271,282914,284529,288141,288615,287945,288280,291505,290602,288403,292746,300405,307809,312675,315760,318073,316902,319154,322863,330180,337619,347773,358785,366697,373065,383105,389700,395685,396474,402038,410576,424334,438545,443940,444001
395194,37,"Virginia Beach, VA",msa,VA,231613,230927,234449,237717,236653,232643,233203,234840,239330,240907,241751,242866,243176,245539,244327,243716,243407,244252,245758,248913,249987,252978,250662,255037,256874,265263,268491,273416,274931,274812,271789,271237,273469,277498,280132,281782,282955,283676,285003,286213,287539,289092,289775,291663,296342,304262,307177,306170
395005,38,"Providence, RI",msa,RI,266813,266828,268599,270313,270911,268400,267734,269642,275810,281645,283232,284410,284664,287525,287879,288908,288735,290937,291162,296084,301077,302871,298451,297177,305870,316865,325188,327311,329515,329346,330350,330615,336871,341935,349429,351697,358994,363753,368729,367559,369358,369466,373823,373580,378073,387207,396046,400246
394714,39,"Jacksonville, FL",msa,FL,221590,220037,221966,224832,225550,224221,223723,225307,226852,226059,224425,228257,231602,237010,237078,236957,234719,235893,237686,240421,241603,239765,238681,242000,248599,257547,260770,267025,268172,269391,271048,274221,282818,287668,292946,293687,298202,304983,313663,318729,323279,323923,326456,333638,342082,349719,353652,358558
394862,40,"Milwaukee, WI",msa,WI,214520,213092,210738,214267,214346,215328,212136,215405,221292,228090,229138,226190,224414,227076,227044,227218,225449,228538,229538,232300,232661,234657,231016,231617,233199,235196,229735,223885,220208,223114,227166,231490,233529,234971,238265,242614,241982,239947,236124,234455,231900,230848,232266,234667,238403,242365,245961,247272
394935,41,"Oklahoma City, OK",msa,OK,159910,162801,165864,167277,167032,167676,170616,173236,175204,173939,177033,175795,179152,177879,179806,180842,182766,182057,182325,183225,186734,187339,187583,188935,194724,199332,202337,202066,201335,200517,201165,203029,206567,208329,210892,212576,213066,214094,215460,218386,219478,220090,221283,224853,227713,232488,234177,235516
395012,42,"Raleigh, NC",msa,NC,258898,258535,256680,259460,258247,259554,259540,260865,264573,266202,269023,271402,274099,274516,276234,275560,278052,276978,281109,280949,285046,282292,280682,282011,289189,297635,304586,310052,314046,315917,318032,319965,327302,335767,350090,359080,367566,372316,379324,386307,389721,394398,395853,402629,412328,423403,432247,434086
394849,43,"Memphis, TN",msa,TN,170317,168886,168236,169352,171224,170869,174210,174186,175895,177652,181768,185632,185369,183036,179214,179551,183030,186385,189909,191188,195635,196029,196555,197068,201748,208858,215373,218601,218094,215221,212869,214493,216367,219744,224348,228722,234110,235083,241271,245889,250274,248628,245467,245494,247446,252627,257069,258532
395022,44,"Richmond, VA",msa,VA,231151,231820,232131,234502,232849,233579,234574,238852,242769,244464,244768,243930,245124,247175,249360,249921,251272,250509,252046,251599,255179,256207,255235,255349,256770,266549,274606,280776,280684,277795,280796,282029,285216,285106,288955,292917,297220,301309,304058,307015,306307,308149,309132,316590,324227,333436,336890,337996
394910,45,"New Orleans, LA",msa,LA,198305,195678,193957,192349,194056,195183,199091,199459,199978,198974,202600,205802,207902,205239,203892,204817,203974,205652,204754,207987,211111,210322,212291,212779,219652,222267,225752,227315,228362,227149,227130,230657,235994,237229,239391,237295,239731,245962,248914,248928,242035,244895,249826,253682,256857,260960,264420,259922
394807,46,"Louisville, KY",msa,KY,177703,174939,173504,174461,179015,179827,182080,180708,180554,181132,184109,188768,188890,187864,186922,185369,186213,184462,188460,189944,194078,192925,194577,199825,206786,209647,210698,212414,210837,209807,207965,211207,213594,215177,216715,219799,222354,224413,226961,228432,230013,227703,227966,227696,233330,238009,242426,242493
395053,47,"Salt Lake City, UT",msa,UT,308521,309651,313191,315459,313405,313819,317741,321064,322983,325003,329817,333661,334069,337240,335936,339316,340723,344361,349633,353188,355144,350929,351513,355786,364373,372212,377373,382603,390040,396408,407975,416441,431965,441084,452464,460538,468295,475693,479791,486624,485544,491134,500946,518032,533535,542489,545262,535761
394669,48,"Hartford, CT",msa,CT,222150,217829,217107,214960,218747,218429,216265,216276,218881,222830,221579,221001,220421,221218,221408,223478,225440,227537,228075,232149,234359,234269,228986,227741,230954,239419,245793,251660,255165,256728,256314,254862,256180,258558,260329,261720,264388,267029,268383,270872,272445,273389,272803,272693,278788,285509,298331,303659
394425,49,"Buffalo, NY",msa,NY,154782,157309,155443,157209,156299,155338,154984,155793,158129,158917,162128,163616,165137,164006,165337,164085,165335,164909,165039,164878,167300,172282,170724,171102,171817,178776,182999,185371,187512,187405,186214,184289,184763,190363,194011,200646,204873,210680,212486,211006,210403,209567,207853,206298,205652,214161,223391,231499
394388,50,"Birmingham, AL",msa,AL,189979,189396,188774,190101,188650,186602,186977,189565,196119,200067,201871,199912,197373,195122,197620,200866,204402,204712,207001,213413,218014,216463,210032,208733,210626,219488,223922,229882,227068,228502,229369,230994,234061,234832,237081,237714,239091,242829,245115,247813,249958,249947,252227,253413,259353,262051,266221,267006
394640,51,"Grand Rapids, MI",msa,MI,187127,186831,187699,187871,186903,187199,187297,189313,192382,195925,200668,201188,201435,200551,201202,200038,200109,199193,201377,205896,210296,210951,210274,213379,217754,223728,225407,229159,227989,224886,224990,229875,239339,246013,249618,252292,253988,254674,252884,256091,256713,259375,259675,265674,274820,284206,289853,292363
395031,52,"Rochester, NY",msa,NY,145831,144674,145182,145385,145375,143773,143126,143469,145169,147758,151476,152822,153919,152836,152600,152063,152613,154912,154234,157332,159706,161766,159107,158005,162545,167973,171887,173568,174544,173021,171028,169227,173460,178173,184890,184958,187986,187202,188845,187299,185425,184489,182995,185875,190733,198316,204577,209242
395167,53,"Tucson, AZ",msa,AZ,199514,200603,203333,205596,206148,207841,207665,210421,209248,213114,216409,220727,218109,218742,220304,221468,224530,223712,228017,229032,232090,231217,231188,234125,239316,244680,249289,254475,256634,259755,262414,269796,274694,283166,289973,295293,300031,303777,308592,310645,313722,316127,320780,324068,331594,338279,346153,347157
395169,54,"Tulsa, OK",msa,OK,157153,157639,159874,160468,158363,160060,160075,163362,164198,168293,170377,171656,169188,168471,167058,167542,170758,174701,179341,181393,180755,179181,179149,183834,189782,196834,199919,201563,200940,199637,200115,201743,204319,205062,206903,209233,213561,214159,217108,218544,221288,220691,221248,223774,229225,233639,237598,236591
394619,55,"Fresno, CA",msa,CA,261550,258822,259841,257469,258067,257766,261158,266309,266544,266908,264170,268353,269371,271972,272056,275325,277110,279856,280392,279249,278652,278039,283887,291753,296789,301791,307010,310415,313778,314449,321639,325311,329266,334898,340874,345970,349778,354483,359914,361772,367939,373461,384662,387955,391831,389573,393143,388964
753924,56,"Urban Honolulu, HI",msa,HI,565637,560211,562013,563450,561851,565874,560116,574700,572595,582440,584195,596343,596828,593060,583881,575265,577533,574763,587375,601739,614603,621629,610727,607502,606201,617369,614361,613555,617539,628682,636193,624817,624508,632367,641902,652328,660539,667950,676121,679303,694828,704709,705918,706904,713213,724566,734182,735855
394938,57,"Omaha, NE",msa,NE,179876,179171,180762,182702,183831,182158,184154,184818,187881,188400,189054,190366,190380,190664,190252,190799,191258,190149,190986,190280,193663,194890,200478,203573,206484,207569,209395,212259,212659,213486,213111,218975,224801,230905,234395,236650,237277,234876,234935,234020,235016,237637,240335,245395,250689,259239,263934,268086
395238,58,"Worcester, MA",msa,MA,256288,259919,258179,261063,256581,261213,259109,258630,259749,263108,264447,263199,264981,268352,272168,274519,279231,280471,277443,277574,279256,287583,285852,292131,294447,304591,308697,316017,317569,320517,314976,317164,320028,332499,340762,343156,343670,347021,352216,355015,351901,355402,358656,362478,366557,371143,383745,392083
394415,59,"Bridgeport, CT",msa,CT,394221,381168,382537,384485,393724,390788,382429,385183,384034,386448,380366,382045,385634,383336,379953,384239,388258,406874,405572,412562,403410,402169,401696,410112,433554,455465,482428,483619,489913,479590,488992,485432,490323,498404,513992,528485,518013,496059,481842,479292,486826,480825,479286,490209,510862,526092,546140,562111
394653,60,"Greenville, SC",msa,SC,189093,188733,187422,189435,191453,192534,193568,193961,197828,200174,202209,203653,206249,206785,208129,205162,205193,202084,203058,206850,210264,211454,209788,210397,215335,220335,227923,231332,236914,237261,235883,233778,236239,240104,244683,246604,252015,252517,258285,264078,273346,273083,273957,273497,282781,287116,290313,292328
394312,61,"Albuquerque, NM",msa,NM,202586,200439,198018,198504,201629,205158,205198,205948,208825,213004,216951,217265,215898,213966,215700,216292,218155,218374,221628,224500,226316,223788,223614,227672,236814,242626,246209,246601,248813,250996,255391,258684,262921,265181,271248,275544,279480,280552,279680,284894,291278,299879,303745,307280,311106,317601,319109,318284
394357,62,"Bakersfield, CA",msa,CA,225261,227144,229353,226716,224125,222717,225182,229961,232445,234013,235255,235467,235847,235399,238075,242077,243982,243970,244611,245951,248027,249528,250932,253501,256673,260277,266091,271254,276147,279846,279270,284004,284518,291385,289403,294561,295859,304536,309591,314677,319714,323371,326227,328074,333554,337006,338799,334339
394308,63,"Albany, NY",msa,NY,193348,191099,189951,190213,189044,192945,192723,196497,193884,192336,194382,197170,198040,196937,195991,196215,197941,199161,201480,201400,204335,208766,208310,205417,202913,210127,217985,220918,221960,219704,218713,216602,218809,223305,227444,231409,233754,231410,230767,225442,224827,222796,230971,233499,228408,229068,237424,247164
394753,64,"Knoxville, TN",msa,TN,179316,180914,181226,187418,186728,182413,179058,179344,184702,186409,189634,191061,193776,194412,195122,195683,196429,196681,196642,201084,205105,206150,205815,210358,216580,222978,227324,229229,229478,230472,230523,233274,234327,238039,242465,248214,257161,259955,263652,265448,271186,273933,275560,277223,289715,301007,310557,309287
394843,65,"McAllen, TX",msa,TX,144108,143266,143997,143863,144919,146667,147454,151552,149673,149903,150813,151375,151963,146903,150014,151911,157477,157545,158957,160323,159680,162272,163661,166889,169340,170129,169449,171084,174872,179231,178574,178817,181025,179725,182544,185517,189813,194765,195156,198599,200234,200360,203608,202788,206907,210694,215323,217472
394367,66,"Baton Rouge, LA",msa,LA,188169,189894,190312,195990,196451,199131,194395,192281,190789,193050,196967,197750,195798,195104,195634,198628,199032,201449,199923,200991,201978,204409,203671,204824,208176,210490,213871,218871,221478,223126,221490,223102,223526,225870,226175,228812,231111,233982,232602,233473,233411,237447,237903,239427,240882,242383,244643,243366
753906,67,"North Port, FL",msa,FL,250757,253114,250599,253365,253190,255919,256379,258882,262516,263420,265046,262891,264491,265742,267431,266540,266332,269535,271155,273012,277417,278066,275487,276398,281972,289041,294146,303702,310604,312192,311821,317028,325026,334155,341634,350764,355167,363815,366905,377807,387814,399721,410701,418382,426844,438272,453094,463147
394908,68,"New Haven, CT",msa,CT,216591,214746,216114,213828,216484,214961,217424,218376,218071,218558,218592,217856,217185,216672,219100,221103,222058,221171,218235,219640,223110,229150,225637,227753,227182,237876,242699,251159,253915,254426,253905,256872,261257,267221,266322,268459,265431,265322,266033,270996,274929,278176,283548,287944,292635,295439,299387,305204
394486,69,"Columbia, SC",msa,SC,158021,162771,164176,167027,165678,163860,163931,164056,167688,168962,170927,173465,172471,171138,168323,171774,174757,175659,175023,174360,175971,174376,175389,178902,183925,188282,190991,193668,194914,197596,198274,198141,200895,205103,211442,210209,212491,213307,217719,220038,224412,227437,231477,232250,235166,235143,242168,246524
394318,70,"Allentown, PA",msa,PA,185217,185224,186459,185254,186939,186085,186148,187218,189035,190820,190964,193823,194485,197969,196223,198248,197023,196132,197701,201431,207953,211530,212375,213239,213836,217777,222544,226950,229485,231205,232517,234163,235256,234542,237891,244740,248847,251841,248346,250680,251316,255289,258683,261830,266868,273266,278774,284046
394561,71,"El Paso, TX",msa,TX,144312,144172,142502,143636,144892,144828,148440,148829,152472,152724,154168,154861,153796,155091,155913,157618,157843,159517,159797,162032,162168,164965,166763,169649,172104,177328,179304,178415,175765,177221,180655,181486,181809,183671,186106,188993,190455,192252,193777,194594,196894,201228,207311,212261,218610,219844,224595,224236
394952,72,"Oxnard, CA",msa,CA,581652,587156,593960,596152,591676,584910,586437,587569,591029,594058,586400,585817,585689,593599,598190,598935,601028,606158,613546,615190,612015,606617,607849,616884,632879,656394,668328,681241,678972,688569,689817,699986,712629,725489,742372,743653,752325,752139,754258,762182,772141,789509,800950,808666,825906,828985,832305,820474
394457,73,"Charleston, SC",msa,SC,251621,253563,256791,257676,257464,256437,259816,259256,261985,261803,264808,264134,268186,272365,276419,269071,267011,271311,283234,285895,284706,277005,272875,277792,292496,306311,313768,312627,315536,315160,319953,326126,329091,338392,343747,349207,344538,340301,343326,346855,355312,360345,360749,367800,379738,401395,411179,406570
845158,74,"Dayton, OH",msa,OH,135577,135802,134034,137216,137848,136054,135860,133719,137099,136626,140090,139970,142150,141886,142954,142227,141305,140372,141179,143954,150369,151815,150557,148346,153155,157375,160722,159743,161805,165228,163500,160645,159195,163152,165757,167488,166749,169943,169192,172019,176755,178404,177199,172979,169635,178798,183115,191131
394440,75,"Cape Coral, FL",msa,FL,225706,228757,229893,228020,227722,228009,229013,227688,224535,225619,227392,229175,229612,231807,235059,236105,237556,238261,240595,243230,242821,240073,236174,239491,248180,256047,261551,263817,266988,272238,272475,269256,262763,262978,266597,270245,272783,277289,284516,292532,298896,302175,303347,308407,318663,330935,340596,347275
394648,76,"Greensboro, NC",msa,NC,152667,153226,152291,156733,154971,154663,154415,155235,160172,159330,161042,159679,158121,159034,160243,162696,162787,160405,164780,164979,167978,165125,167048,172294,176697,180869,180825,182633,185810,186888,185786,185953,188190,191220,190581,181575,173603,167970,171616,174664,177129,178203,177558,176256,175595,181562,188814,188398
394399,77,"Boise City, ID",msa,ID,267396,268236,268519,269537,271156,273288,278171,280547,285601,288528,293622,294842,295963,297334,299432,303725,304935,311423,314190,319833,319718,319338,320993,328060,339187,352074,361590,371224,380537,391128,402575,414676,426383,438074,445492,453621,459632,466133,466919,467423,465978,472686,478660,490411,496765,510347,507986,502941
395134,78,"Stockton, CA",msa,CA,358760,354362,355523,350320,350199,353761,358214,358884,361085,361805,369790,366679,369662,366796,369245,372639,375301,379126,377864,380116,380148,383202,388510,393278,397206,400155,409385,421037,426078,428416,428225,436212,448837,462591,477966,486670,493047,498008,501597,504278,504903,508684,510205,524782,534472,547836,544931,532301
394484,79,"Colorado Springs, CO",msa,CO,288191,289444,289547,290180,288778,288560,291642,296200,303565,306173,306503,305850,307286,310476,313494,316649,318614,321319,325656,331501,335255,336307,335832,340186,347078,355703,360750,365834,368649,370561,377011,383676,391792,400583,410523,419771,421813,422000,422562,429371,434237,437799,443297,449794,460729,468210,470519,467509
394798,80,"Little Rock, AR",msa,AR,159196,158178,157713,160566,162568,163716,162546,161581,160752,162747,163666,165086,166106,166324,164791,166618,164671,166128,162343,168187,171003,173590,170649,171250,175202,179691,181296,182481,184553,183770,181535,181577,187367,192531,193767,195440,197251,200447,199099,200398,202856,204883,205119,207170,211361,214127,215129,215768
394766,81,"Lakeland, FL",msa,FL,179410,181390,182514,180773,180888,181613,185269,186144,188625,189013,191972,193538,191716,192150,192089,196848,196395,197147,197225,199117,201903,200975,202516,206179,209150,212796,215496,221346,224129,224339,226225,228795,230295,233485,237825,244915,252004,258860,266257,271094,277183,281942,289508,296875,304790,311705,314855,318937
394531,82,"Des Moines, IA",msa,IA,189255,189190,187813,189429,185896,186690,184051,189929,190909,193465,194327,196691,201399,201695,200662,199756,203792,208307,207026,205231,205389,209295,208395,209925,214513,217833,223093,224248,228264,229136,226415,225028,225002,224350,225150,224805,228234,231292,233895,235244,235080,234487,232567,230731,231315,238246,244040,247436
394304,83,"Akron, OH",msa,OH,140958,143138,144868,149549,148665,149013,146994,148839,148788,149269,150736,151474,151197,148797,147544,149248,153693,154383,155832,155361,158346,157667,155133,154925,155085,162574,167086,170086,165956,161967,157986,157316,158346,161374,162750,164924,166083,170924,173500,176935,178493,176373,175429,172967,175120,178143,182639,187864
395115,84,"Springfield, MA",msa,MA,207169,206626,210501,214331,215803,211593,210278,209063,212369,213953,214246,215281,213688,217459,221111,223822,225689,224581,224302,223281,226332,229902,227293,226704,228383,237902,243662,246866,248020,247171,248528,247855,249955,253273,259312,263837,265027,266795,269464,271116,271335,273060,281110,280689,281959,282928,297753,300912
394931,85,"Ogden, UT",msa,UT,266177,265261,265607,269564,271367,270087,271996,272073,277240,277347,283182,285477,289181,288857,291412,290817,293749,294628,297984,299379,304271,308046,310117,316338,323363,332816,334283,338141,340286,347821,348340,354577,364561,382672,398991,409385,413637,415305,417706,420354,424489,427365,434649,447268,466803,476770,483030,471122
394528,86,"Deltona, FL",msa,FL,196054,201052,202478,204129,203651,205235,208837,210337,212113,211631,214306,216543,216193,217409,218220,220204,219968,222080,223482,226415,225987,224932,222901,228959,234506,239088,240073,243494,247567,251218,254476,259596,265079,268738,271831,275911,281855,285517,287181,289990,296457,303806,312290,317875,325354,329771,336031,337085
395235,87,"Winston, NC",msa,NC,152333,154646,156569,158626,162051,163727,162433,162238,163335,166031,164359,167153,166631,168517,166030,168699,170409,168607,168370,168115,173963,174294,178454,182007,184446,187883,189560,193791,194816,191960,190411,190055,189504,194738,194553,193232,182106,175840,172164,174590,172689,175897,174768,175724,175411,178324,182592,181561
394816,89,"Madison, WI",msa,WI,253650,247732,249046,251548,254706,254843,255990,255170,255212,258922,265397,267881,267059,261628,262602,265439,267522,267554,271024,273807,279735,280191,283048,281364,281862,282032,285075,290752,294082,295049,292958,300566,308455,318488,319786,324182,324949,325292,325835,324663,325421,322283,328191,329800,335190,342287,349186,356233
395006,90,"Provo, UT",msa,UT,299120,300746,301518,303382,306360,307717,307173,307138,309086,313088,316700,317413,320088,323384,328284,330898,333391,333870,336248,338405,342172,339188,341720,342876,354158,359591,367277,371410,379522,389181,394966,401864,414594,429593,443066,449402,456299,464103,469437,475645,479367,485876,495441,507223,518564,527758,524058,521868
394549,91,"Durham, NC",msa,NC,241902,242620,241880,244375,250995,248921,250551,247879,256488,258628,260865,257153,258856,262218,268210,267848,267582,261773,262137,266634,272068,271938,268301,270511,280871,291124,296659,298034,296452,295593,296539,301306,310522,320553,332047,345760,353242,359930,365024,373943,377985,376732,378077,379154,388387,402010,410092,415321
395143,92,"Syracuse, NY",msa,NY,139707,138796,138103,138897,139812,140317,141852,141316,142339,139931,143036,145239,146454,146391,147995,148898,151070,150999,155316,154443,155717,154475,153728,153161,155694,160594,164293,164738,163697,163058,161651,162031,165261,167534,166996,166836,170422,174668,176863,175886,175708,174849,175039,176657,181595,185621,189883,194764
395224,93,"Wichita, KS",msa,KS,145990,145893,148264,148715,149289,150366,151252,154023,152614,153308,153358,157993,156364,152811,149557,153738,157947,156972,155928,156443,163816,163746,164020,164017,168318,173664,174460,172206,175041,176336,180294,177839,175135,182495,185064,193121,188906,192594,191063,199427,201333,200988,193398,186487,187201,195508,209582,220748
395160,94,"Toledo, OH",msa,OH,127205,131157,127158,126829,121495,123070,123281,124586,125442,126387,125485,125563,126394,131634,132457,134841,134567,135531,134685,134004,135359,135021,133276,133148,132490,137580,140531,144962,145869,147863,147732,148383,148353,145041,143245,142593,146839,148754,149758,149880,150419,148401,151989,151663,154955,155506,159253,165031
394352,95,"Augusta, GA",msa,GA,162586,163936,164392,167987,172094,172656,172009,169160,168651,168553,173329,175193,182199,178133,178323,177429,181083,182961,181947,183738,189587,190750,188667,187553,189103,196293,199064,203685,202556,199479,197786,198711,203791,210143,212987,217762,218274,221043,219999,221925,226605,226660,225184,220688,223599,227915,234054,238029
394957,96,"Palm Bay, FL",msa,FL,205734,204848,206237,206225,205256,207523,206633,209385,211322,214766,219335,219385,219136,217514,218370,223513,226702,227912,228122,230415,234137,232567,231353,233500,240930,245089,250636,254452,260665,262236,262818,263939,267308,271954,277413,283466,292095,296722,303007,304906,310415,313595,317132,323162,329198,342055,346952,351579
394711,97,"Jackson, MS",msa,MS,178874,181031,182285,186290,184188,187469,184721,188856,185742,187112,187233,186149,186695,185015,186733,186939,190309,190212,193316,195775,203551,204667,206370,209073,211558,213554,213981,223243,224694,228751,223825,226345,220179,219581,218037,219204,220514,221583,227801,230774,233812,237182,242042,244348,245941,247703,248636,246717
394666,98,"Harrisburg, PA",msa,PA,171015,171378,171811,171800,172799,174127,174469,175511,173990,176959,177140,178043,179391,180666,181650,181598,183776,183242,183986,183713,188775,188304,188063,190562,195170,198991,196232,197885,197909,199257,196949,200278,198327,203813,203783,211659,212363,215222,217304,217057,217506,215234,214982,215669,221437,230106,234592,233440
395113,99,"Spokane, WA",msa,WA,232166,228395,230974,232710,233411,234444,232117,236551,238246,246685,250251,255555,257222,258759,258747,259912,259123,262742,265749,273806,274756,280415,281698,286844,295578,300591,306342,306239,310741,314483,319141,322245,327856,340340,351024,362081,368362,367698,367514,370775,380085,379926,383255,385661,399019,414123,420108,415905
394460,100,"Chattanooga, TN",msa,TN,170890,172140,173545,176341,177225,179943,182057,180091,183370,182920,188654,189706,190776,190885,191082,195481,201590,202265,204174,200879,203429,202133,201287,204010,213202,222509,228740,229407,227263,223922,220967,226089,231271,238327,241937,244230,245735,246140,251668,258364,265789,269821,268442,266961,271541,279260,285119,285115
395075,101,"Scranton, PA",msa,PA,117362,118620,120368,123947,123341,123138,125486,130167,128298,123381,129161,130091,130719,123810,125801,124728,126520,129504,136045,135379,140487,137708,133689,129368,132404,140678,141984,144602,145137,147116,147746,152316,150888,154273,154531,157637,156770,156667,157341,159717,159509,163945,165906,164732,166427,168217,177503,175976
394871,102,"Modesto, CA",msa,CA,304440,308420,304161,303050,301916,300806,303655,305138,312048,314191,314870,315050,316027,319663,325499,327399,327745,325128,328190,330354,336747,337135,342288,342467,350051,355296,361057,368135,370040,375875,377318,381497,388064,396424,405593,410575,412201,417075,421465,426259,429373,435605,443257,450094,457463,461924,463562,458112
394590,103,"Fayetteville, AR",msa,AR,185575,185693,187253,189092,190466,190096,191554,191994,193028,199136,202463,207545,204444,201731,199407,202204,206387,206232,206282,206947,210796,208640,209116,211522,219356,223332,225422,230154,233338,233391,233809,239544,243328,245490,247881,257240,258623,265432,264790,271160,274039,284609,289426,294564,303201,313820,319033,318285
394770,104,"Lansing, MI",msa,MI,140857,140819,139529,139939,140460,141325,141472,143129,144399,142858,144307,144800,150264,153383,153746,155331,151877,150697,148546,150915,156722,154912,153788,152851,156703,162725,165331,167379,164884,162899,163870,164481,165663,165833,167837,170269,170580,169149,169901,172785,174835,172404,170770,172392,176545,180453,183828,184803
394768,105,"Lancaster, PA",msa,PA,196735,197706,200349,203325,202620,204062,201704,201372,201631,204890,207714,210612,213569,213616,217814,216627,221202,217254,220523,221514,226581,227055,226610,228118,228866,235139,235599,239088,237939,239507,237995,236598,236689,242953,247897,254104,258551,261698,266472,265386,271603,269373,271566,268037,272515,279709,288170,291571
394997,106,"Portland, ME",msa,ME,276538,274907,273120,276055,275919,277690,282544,287096,291507,292594,298811,298012,295476,292816,292130,294886,295006,305023,306605,310828,309575,313821,312374,316964,325654,333740,343650,345570,351737,349447,352344,358579,368249,379781,393480,398339,401416,397332,397998,397721,397173,399607,405500,414140,431349,437785,449927,443902
395245,107,"Youngstown, OH",msa,OH,101007,105311,105629,106120,106731,107097,105278,99970,102694,105501,108710,108740,109110,110857,112775,113983,114051,112792,111818,110148,113240,116408,116602,115280,115799,121328,123346,122400,121524,122268,124098,129036,129560,132473,130504,131146,130078,130200,133154,134013,135291,135259,139485,140207,139769,136941,139970,142623
394589,108,"Fayetteville, NC",msa,NC,150019,149718,150568,152157,153487,154243,152872,150360,150583,153604,157081,158173,158414,155876,156703,156473,161431,158999,160456,158881,166562,165966,168045,167095,172705,172886,177230,178343,179105,178242,177656,181094,184905,189282,193144,194799,196840,194582,196836,197994,202001,201733,203496,204534,210154,216058,221897,224988
394792,109,"Lexington, KY",msa,KY,185156,183026,182496,184429,184627,187407,185863,185365,186893,189283,192426,190340,190503,193728,199845,201733,199466,196000,196503,199957,206612,210209,211728,211974,216759,224203,227136,227675,226720,226067,224036,225277,229591,231821,236673,240811,246216,247612,248990,251021,250768,246253,246081,247654,256832,255408,264764,268196
394898,110,"Myrtle Beach, SC",msa,SC,180494,181331,185272,186251,186837,183539,181834,181752,181994,184630,184631,187291,187092,186914,186877,189549,190284,192558,191670,194731,198049,199115,198202,199707,206010,212618,215328,218497,221213,224846,225823,225067,224464,225072,231605,238098,252229,264608,266814,262522,255757,257323,265994,275999,289553,299360,306732,311179
394971,111,"Pensacola, FL",msa,FL,194215,193401,190237,192682,196289,200306,197008,193487,192652,197358,202590,206986,208135,207001,206351,210803,214566,216134,214371,215922,218355,217434,215376,221330,229794,235042,236240,237860,240449,238528,238071,237971,241361,246793,252040,259853,263145,265843,269500,272285,274828,275953,278664,285312,291307,296404,300636,299338
394995,112,"Port St. Lucie, FL",msa,FL,215618,217522,220510,219650,219167,220048,221893,222975,224440,225459,228060,227443,226056,229141,234940,241372,240770,240868,240092,242072,242001,238781,238382,240324,246899,252543,256239,261234,266619,272429,275445,278342,281532,288161,291866,297678,303263,312384,318187,323797,328096,337740,345079,354255,357824,370134,377154,381544
395068,113,"Santa Rosa, CA",msa,CA,621421,622271,619620,608778,598920,601902,605711,606111,600230,600490,601798,603560,612861,613545,617060,607604,605595,604529,607950,610583,608576,608898,620657,644824,657783,668342,669727,670037,663702,654348,657685,665534,681890,697931,712959,717196,716546,704936,699255,700716,713996,725064,741508,756032,777760,785091,786648,777035
394698,115,"Huntsville, AL",msa,AL,182612,180524,178889,182808,183713,185226,184185,186018,185306,188923,191034,191953,191116,192272,196924,203482,207927,209872,205609,205801,212211,219264,222612,219125,221407,225975,233222,238148,241791,243294,242909,241640,244998,249731,254703,257990,261939,267820,270917,279006,285037,290530,288851,291464,296129,305567,308777,311800
395019,116,"Reno, NV",msa,NV,350837,348783,348383,350266,346629,345522,345464,348519,346365,346229,353116,359437,363089,363520,367123,369037,370747,376469,377762,378776,377551,379483,380276,385275,397424,411932,422083,428924,431897,432097,430202,439931,451106,465697,471326,478002,482328,490303,494254,503046,505007,519173,527093,538467,545246,555981,561920,554565
395116,117,"Springfield, MO",msa,MO,144505,146508,148040,149589,148654,148937,149413,152129,154025,156567,157725,160221,159888,160250,159211,158261,159078,157984,163373,164989,166785,163261,162894,167143,173504,179431,185435,186515,184785,181133,182448,188535,193190,196433,196465,197032,201125,205176,208051,209657,215552,220751,223763,223869,228455,235585,240980,243568
